DOC_ID	LABEL	RATING	VERIFIED_PURCHASE	PRODUCT_CATEGORY	PRODUCT_ID	PRODUCT_TITLE	REVIEW_TITLE	REVIEW_TEXT
20237	__label2__	4	N	Wireless	B0088E62VG	MOTA Premium Extended Battery Case for iPhone 4/4s with Overcharge Protection, LED Status Lights, Built-In Speakers - Retail Packaging - Black	Extra power, little protection.	I got this for the extra battery life. I'm not a big fan of slim cases for protection. I'm really hard on my phone. Works great for prolonging the battery life. Works exactly as advertised as far as that goes. I would recommend it to a friend without hesitation. If you're looking for protection, this is not the best case for you. If you want extra power, this is perfect. One star deducted because of the protection issue, but I knew that when purchased it.
12302	__label2__	5	N	Pet Products	B0093J9MF8	Sentry Calming Spray for Cats, 1-Ounce	Great product	This stuff works great as long as you use only one spray. It has a light lavender scent. Kitty will be calm and quiet as long as she stays on the spot where I sprayed it. She starts meowing again once she walks away, but it's still worth it.
12397	__label2__	5	Y	Musical Instruments	B0002F4ML6	Wuhan WU10418 18-Inch Lion China Cymbal	best and especially for the price...	Wuhan....I had to replace-after 20-something years- a zildjian Amir that I gave quite a beating-when you want a china sound-you thrash at it-but alas it started developing a crack- so I went after a Wuhan...which I knew would not disappoint. LOUD, truly trashy china sound and at the price...I actually have a Zildjian budget line china also that sounds nowhere like this one.... this is a great cymbal
4932	__label1__	5	Y	Home Improvement	B00RCW8RTU	1byone Wireless Home Security Driveway Alarm, 1 Battery-operated Receiver and 1 PIR Motion Sensor Detector Weatherproof Patrol Infrared Alert System Kit	It does just what it says it does and good value for money	If you need to know if anybody is coming up the driveway this is ideal. Being all battery operated the detector can be mounted anywhere with a clear line of sight across the driveway and the receiver I am amazed to find can be mounted up to 80 metres away. Yes there will always be false alarms as cats and even birds can trigger it but an excellent device which works well and gives early warning of anybody coming into your property. I also like that the volume of the alarm can be set to high or low depending where you mount it.
11420	__label2__	4	N	Video DVD	B00O0292FI	Magic in the Moonlight [Blu-ray]	(BLU RAY REVIEW) 3 1/2 stars.  More moonlight than magic	"In Woody Allen's 2014 annual European set film, he goes back in time to the Roaring `20's.  Colin Firth plays Stanley Crawford who is a famous magician who goes by the name and disguise of Wei Ling Soo.  Stanley is approached by his good friend and fellow magician, Howard Burkan (Simon McBurney) to go to England and help him expose a supposed medium who he believes is hoodwinking the wealthy Catledge family into investing a fortune into an organization that promotes supernatural contact with the deceased.<br /><br />Stanley agrees, but like Howard, has a hard time finding the secrets.  In fact, he becomes convinced that the young American, Sophie (Emma Stone) is the real deal after she advances secrets about himself.  Marcia Gay Harden plays Sophie's mother, but really doesn't have much to do.  Jacki Weaver plays Grace Catledge, the widow who is trying to contact her late husband.  Hamish Linklater plays Brice Catledge, the playboy son who is smitten with Sophie and courts her with song and ukulele.<br /><br />This is lightweight stuff to be sure, but Allen offers a fine script and compelling characters to make it enjoyable.  Some of the best scenes are with Stanley and his Aunt Vanessa (Eileen Atkins) who lives near the Catledge's.  In one particular scene, Stanley argues with himself as to whether he should pursue Sophie.  Vanessa provides one liners that bounce back Stanley's own arguments.  It's funny and sweet.  Granted, we know all is not what it seems but I won't spoil the Agatha Christie-like reveal.  To be sure, this isn't one of Allen's masterpieces or even one of his best.  But I enjoyed it and recommend it, especially to Allen's fans.<br /><br />The Blu ray transfer comes in a 1080p video resolution with a 2.40:1 aspect ratio.  The technicians do a serviceable job transferring the film to the digital format.  The filmmakers chose a light hazy, sepia tone to the picture and it is nicely replicated here.  Close-ups are particularly good with fine detail and excellent skin tones consistent with the overall limitations.  Black levels are generally good.  Light grain can be seen throughout.  I was a little surprised to see a DTS-HD Master Audio 5.1 track with this movie.  I seem to remember Allen almost always goes with stereo.  In any case the audio is very good, although the surrounds are mostly in play with the musical score and an early scene when Sophie and Stanley get caught in a thunderstorm.  The dialog centric movie is very clear with most of the audio coming from the center speaker.  The package includes subtitles in English SDH, Spanish and French.  Extras include a piece called ""Behind the Magic"" and another ""On the Red Carpet"" as well as a trailer."
15054	__label2__	5	Y	Beauty	B00E4MJPYM	OASIS DRY MOUTH SPRAY 1 OZ	really helps with dry mouth,	really helps with dry mouth,  and I spray my upper dentures before putting them in my mouth also which prevents me from choking on the dryness
20274	__label2__	5	Y	Books	0060760664	The Complete Guide to Vitamins, Herbs, and Supplements: The Holistic Path to Good Health	All you need to Know	I am a naturalist and a herbalist, and a mother of 5, so its important to me to stay healthy including my family as well. And this book has great tips for preventative maintenance and maintaining a healthy support system such as the cold, flu, bronchitis, and allergies. These are the issues that concern me most for my household. I have recommended this book to numerous of co-workers, friends, and family. Hopefully, for Christmas this year this is the book I will give out as presents.<br />Great information
16232	__label2__	5	Y	PC	B002JCSCYS	Microsoft Wireless Comfort Desktop 5000	Fantastic!	Seems like everything is &#34;mini&#34; size these days with all the new devices.  Well I am the in the &#34;old dogs and new tricks&#34; generation!  I like my desktop and I want my things sized for it!  They work great.  Comfortable to use and they are NOT hard on batteries.  It has been months and I have not had to replace them yet!
4475	__label1__	5	N	Home Improvement	B00CZGN1PI	Stainless Steel Cable Tie Gun	great	No more achy hands or cut fingers, use this stainless steel cable tie gun to apply pressure and tighten cable, hose and wire bundles and remove excess cable ties for a clean installation.
7136	__label1__	5	Y	Sports	B00I1Q6EO6	B Nooch Weight Lifting Gloves For Gym Workouts, Crossfit (WOD) & Fitness with Wrist Wrap Support for Men & Women (Black) ● Extra Large ●	Had No Idea How Much Better My Workouts Could Be	I never used weightlifting gloves in my life before my trainer told me I should really try these.<br /><br />I always liked the idea of working out as far as my bare hands could take me. But, now that I'm using these gloves I'm lifting heavier weights and I'm not worrying about my grip, or the weights slowly slipping out of my hands on the last reps.<br /><br />Both my grip and the wrist wraps have been great. Wish I knew about the gloves sooner, but happy I have them now.
10929	__label2__	5	Y	Toys	B0033BM3K8	"Toy Story Pull String Jessie 15"" Talking Figure"	Fun Toy for Boys and Girls	My grand daughter wanted this for her birthday. She has played with it over and over, and the doll is still in great condition. The phrases voiced by the doll are clear. It is one of her favorite dolls.
6474	__label1__	5	N	Video DVD	B00M4ADWTK	Maleficent [Blu-ray]	Magnificent Maleficent!!!	This movie is really amazing. I would love to watch it over and over again. It's indeed a wonderful continuation of the real story behind Sleeping beauty.
13063	__label2__	5	Y	Baby	B00HAA3KTQ	Hemp / Organic Cotton Fitted Cloth Diapers (Includes 2 Inserts; Fits 7-25lbs) (1 Pack)	Life saver!!!	Oh my goodness, these are amazing! Our 4 month old sleeps through the night but wakes because she is wet, and is a pretty heavy wetter in general. Use this last night with a Thirsties cover and she lasted from 8pm until 8:30am in it!!!! No fussiness,  no rash, and a very happy momma as well as baby! I should note, that this is in the midst of teething!!!
6313	__label1__	5	Y	Home	B00XQ0VVHC	Blaze Armors Comics Hero Character Apron (The Flash, 27Wx30L)	The colors are brilliant and the fabric is easy-care	Cute design and style are everything you worth to own . The colors are brilliant and the fabric is easy-care.
7579	__label1__	5	Y	Electronics	B00O8U187W	Foxnovo ICR18650 2600mAh 3.7v 9.6Wh High Drain IC Protected 18650 Rechargeable Li-ion Batteries - 4 Pieces	Decent batteries	I bought these ICR18650 2600mAh 3.7V rechargeable Li-ion batteries to replace some cells in a portable DVD player for my son. They arrived on time ,and packed well, and charged up very well. Just what I wanted, these batteries were easy to solder in, and work well so far. I am going to renew my LED torch battery with the same type soon.
16291	__label2__	3	Y	Furniture	B001KW0C9G	Cherry Queen Mate’s Platform Storage Bed with 6 Drawers	Good for the price, with a little extra work.	Looks great when together.  Going to repeat what some others have said here, you do get what you pay for, it isn't all that sturdy with just their materials.  To alleviate this:<br />1) I put angle braces at each of the 4 corners (these at the top) and then put 4 on each of the corners made from the centerboards (these on the bottom side, right at the floor).<br />2) I screwed down  the slats to the two center rails, two screws per slat per board, and also drilled a small hole through metal rail at the foot of the bed and drove more wood screws there through the slats just to make sure everything stayed where I wanted it, BEFORE doing this make sure the frame is straight and your drawers close all the way!!!<br /><br />It's now really sturdy and doesn't have the wobble it did, only time will tell if this will last now.  As far as the materials, they are cheap (plywood and particle board), but, that's why the price was so low.
